FECHA DMA;LATITUD;LONGITUD;TIPO DE LANCE;TALLA
06/03/2009;12;111;LANMAM;53
06/03/2009;12;111;LANMAM;50
06/03/2009;12;111;LANMAM;112
06/03/2009;12;111;LANMAM;48
06/03/2009;12;111;LANMAM;49
06/03/2009;12;111;LANMAM;48
06/03/2009;12;111;LANMAM;72
06/03/2009;12;111;LANMAM;63
06/03/2009;12;111;LANMAM;120
06/03/2009;12;111;LANMAM;92
06/03/2009;12;111;LANMAM;53
06/03/2009;12;111;LANMAM;59
06/03/2009;12;111;LANMAM;61
06/03/2009;12;111;LANMAM;62
06/03/2009;12;111;LANMAM;60
06/03/2009;12;111;LANMAM;54
06/03/2009;12;111;LANMAM;53
06/03/2009;12;111;LANMAM;109
06/03/2009;12;111;LANMAM;100
06/03/2009;12;111;LANMAM;60
15/03/2009;10;111;LANMAM;92
15/03/2009;10;111;LANMAM;120
15/03/2009;10;111;LANMAM;137
15/03/2009;10;111;LANMAM;60
15/03/2009;10;111;LANMAM;48
15/03/2009;10;111;LANMAM;43
15/03/2009;10;111;LANMAM;100
15/03/2009;10;111;LANMAM;120
15/03/2009;10;111;LANMAM;119
15/03/2009;10;111;LANMAM;117
15/03/2009;10;111;LANMAM;99
15/03/2009;10;111;LANMAM;76
15/03/2009;10;111;LANMAM;68
15/03/2009;10;111;LANMAM;79
15/03/2009;10;111;LANMAM;110
15/03/2009;10;111;LANMAM;121
15/03/2009;10;111;LANMAM;108
15/03/2009;10;111;LANMAM;133
15/03/2009;10;111;LANMAM;120
15/03/2009;10;111;LANMAM;98
15/03/2009;10;111;LANMAM;43
15/03/2009;10;111;LANMAM;44
15/03/2009;10;111;LANMAM;42
15/03/2009;10;111;LANMAM;48
15/03/2009;10;111;LANMAM;60
15/03/2009;10;111;LANMAM;61
15/03/2009;10;111;LANMAM;79
21/03/2009;12;107;LANMAM;117
21/03/2009;12;107;LANMAM;120
21/03/2009;12;107;LANMAM;117
21/03/2009;12;107;LANMAM;109
21/03/2009;12;107;LANMAM;58
21/03/2009;12;107;LANMAM;100
21/03/2009;12;107;LANMAM;113
21/03/2009;12;107;LANMAM;123
21/03/2009;12;107;LANMAM;124
21/03/2009;12;107;LANMAM;130
21/03/2009;12;107;LANMAM;120
21/03/2009;12;107;LANMAM;121
21/03/2009;12;107;LANMAM;125
21/03/2009;12;107;LANMAM;129
21/03/2009;12;107;LANMAM;130
21/03/2009;12;107;LANMAM;120
21/03/2009;12;107;LANMAM;122
21/03/2009;12;107;LANMAM;129
21/03/2009;12;107;LANMAM;130
21/03/2009;12;107;LANMAM;129
21/03/2009;12;107;LANMAM;120
21/03/2009;12;107;LANMAM;119
21/03/2009;12;107;LANMAM;129
21/03/2009;12;107;LANMAM;129
21/03/2009;12;107;LANMAM;113
21/03/2009;12;107;LANMAM;48
21/03/2009;12;107;LANMAM;69
21/03/2009;12;107;LANMAM;81
21/03/2009;12;107;LANMAM;125
21/03/2009;12;107;LANMAM;124
21/03/2009;12;107;LANMAM;131
21/03/2009;12;107;LANMAM;130
16/03/2009;13;114;LANPALO;45
16/03/2009;13;114;LANPALO;44
16/03/2009;13;114;LANPALO;46
16/03/2009;13;114;LANPALO;50
16/03/2009;13;114;LANPALO;48
16/03/2009;13;114;LANPALO;52
16/03/2009;13;114;LANPALO;65
16/03/2009;13;114;LANPALO;44
16/03/2009;13;114;LANPALO;44
16/03/2009;13;114;LANPALO;40
16/03/2009;13;114;LANPALO;57
16/03/2009;13;114;LANPALO;45
16/03/2009;13;114;LANPALO;48
16/03/2009;13;114;LANPALO;46
16/03/2009;13;114;LANPALO;46
16/03/2009;13;114;LANPALO;45
16/03/2009;13;114;LANPALO;48
16/03/2009;13;114;LANPALO;50
16/03/2009;13;114;LANPALO;44
16/03/2009;13;114;LANPALO;44
16/03/2009;13;114;LANPALO;50
16/03/2009;13;114;LANPALO;50
16/03/2009;13;114;LANPALO;47
16/03/2009;13;114;LANPALO;44
16/03/2009;13;114;LANPALO;40
16/03/2009;13;114;LANPALO;55
16/03/2009;13;114;LANPALO;44
16/03/2009;13;114;LANPALO;46
16/03/2009;13;114;LANPALO;46
16/03/2009;13;114;LANPALO;45
02/02/2009;9;97;LANMAM;126
02/02/2009;9;97;LANMAM;126
02/02/2009;9;97;LANMAM;124
02/02/2009;9;97;LANMAM;135
02/02/2009;9;97;LANMAM;127
02/02/2009;9;97;LANMAM;120
02/02/2009;9;97;LANMAM;128
02/02/2009;9;97;LANMAM;130
02/02/2009;9;97;LANMAM;135
02/02/2009;9;97;LANMAM;126
02/02/2009;9;97;LANMAM;126
02/02/2009;9;97;LANMAM;120
02/02/2009;9;97;LANMAM;118
02/02/2009;9;97;LANMAM;125
02/02/2009;9;97;LANMAM;135
02/02/2009;9;97;LANMAM;130
02/02/2009;9;97;LANMAM;127
02/02/2009;9;97;LANMAM;120
02/02/2009;9;97;LANMAM;135
02/02/2009;9;97;LANMAM;126
02/02/2009;9;97;LANMAM;128
02/02/2009;9;97;LANMAM;110
02/02/2009;9;97;LANMAM;119
02/02/2009;9;97;LANMAM;130
02/02/2009;9;97;LANMAM;126
02/02/2009;9;97;LANMAM;126
02/02/2009;9;97;LANMAM;128
02/02/2009;9;97;LANMAM;131
02/02/2009;9;97;LANMAM;126
02/02/2009;9;97;LANMAM;128
10/02/2009;9;96;LANMAM;123
10/02/2009;9;96;LANMAM;121
10/02/2009;9;96;LANMAM;132
10/02/2009;9;96;LANMAM;132
10/02/2009;9;96;LANMAM;120
10/02/2009;9;96;LANMAM;125
10/02/2009;9;96;LANMAM;130
10/02/2009;9;96;LANMAM;133
10/02/2009;9;96;LANMAM;127
10/02/2009;9;96;LANMAM;120
10/02/2009;9;96;LANMAM;133
10/02/2009;9;96;LANMAM;130
10/02/2009;9;96;LANMAM;130
10/02/2009;9;96;LANMAM;125
10/02/2009;9;96;LANMAM;122
10/02/2009;9;96;LANMAM;132
10/02/2009;9;96;LANMAM;130
10/02/2009;9;96;LANMAM;130
10/02/2009;9;96;LANMAM;121
10/02/2009;9;96;LANMAM;121
10/02/2009;9;96;LANMAM;135
10/02/2009;9;96;LANMAM;130
10/02/2009;9;96;LANMAM;130
10/02/2009;9;96;LANMAM;123
10/02/2009;9;96;LANMAM;128
10/02/2009;9;96;LANMAM;131
10/02/2009;9;96;LANMAM;131
10/02/2009;9;96;LANMAM;122
10/02/2009;9;96;LANMAM;122
10/02/2009;9;96;LANMAM;130
12/02/2009;9;95;LANMAM;121
12/02/2009;9;95;LANMAM;128
12/02/2009;9;95;LANMAM;126
12/02/2009;9;95;LANMAM;127
12/02/2009;9;95;LANMAM;87
12/02/2009;9;95;LANMAM;125
12/02/2009;9;95;LANMAM;130
12/02/2009;9;95;LANMAM;125
12/02/2009;9;95;LANMAM;128
12/02/2009;9;95;LANMAM;90
12/02/2009;9;95;LANMAM;127
12/02/2009;9;95;LANMAM;127
12/02/2009;9;95;LANMAM;120
12/02/2009;9;95;LANMAM;131
12/02/2009;9;95;LANMAM;128
12/02/2009;9;95;LANMAM;125
12/02/2009;9;95;LANMAM;125
12/02/2009;9;95;LANMAM;130
12/02/2009;9;95;LANMAM;91
12/02/2009;9;95;LANMAM;128
12/02/2009;9;95;LANMAM;130
12/02/2009;9;95;LANMAM;127
12/02/2009;9;95;LANMAM;120
12/02/2009;9;95;LANMAM;128
12/02/2009;9;95;LANMAM;90
12/02/2009;9;95;LANMAM;127
12/02/2009;9;95;LANMAM;132
12/02/2009;9;95;LANMAM;130
12/02/2009;9;95;LANMAM;128
12/02/2009;9;95;LANMAM;128
14/02/2009;7;94;LANMAM;129
14/02/2009;7;94;LANMAM;124
14/02/2009;7;94;LANMAM;108
14/02/2009;7;94;LANMAM;135
14/02/2009;7;94;LANMAM;108
14/02/2009;7;94;LANMAM;108
14/02/2009;7;94;LANMAM;127
14/02/2009;7;94;LANMAM;115
14/02/2009;7;94;LANMAM;120
14/02/2009;7;94;LANMAM;128
14/02/2009;7;94;LANMAM;128
14/02/2009;7;94;LANMAM;131
14/02/2009;7;94;LANMAM;135
14/02/2009;7;94;LANMAM;130
14/02/2009;7;94;LANMAM;127
14/02/2009;7;94;LANMAM;109
14/02/2009;7;94;LANMAM;121
14/02/2009;7;94;LANMAM;128
14/02/2009;7;94;LANMAM;128
14/02/2009;7;94;LANMAM;125
14/02/2009;7;94;LANMAM;131
14/02/2009;7;94;LANMAM;126
14/02/2009;7;94;LANMAM;128
14/02/2009;7;94;LANMAM;109
14/02/2009;7;94;LANMAM;133
14/02/2009;7;94;LANMAM;130
14/02/2009;7;94;LANMAM;128
14/02/2009;7;94;LANMAM;126
14/02/2009;7;94;LANMAM;131
14/02/2009;7;94;LANMAM;109
15/02/2009;7;94;LANMAM;130
15/02/2009;7;94;LANMAM;127
15/02/2009;7;94;LANMAM;128
15/02/2009;7;94;LANMAM;128
15/02/2009;7;94;LANMAM;125
15/02/2009;7;94;LANMAM;131
15/02/2009;7;94;LANMAM;128
15/02/2009;7;94;LANMAM;135
15/02/2009;7;94;LANMAM;128
15/02/2009;7;94;LANMAM;125
15/02/2009;7;94;LANMAM;130
15/02/2009;7;94;LANMAM;130
15/02/2009;7;94;LANMAM;128
15/02/2009;7;94;LANMAM;125
15/02/2009;7;94;LANMAM;133
15/02/2009;7;94;LANMAM;135
15/02/2009;7;94;LANMAM;130
15/02/2009;7;94;LANMAM;124
15/02/2009;7;94;LANMAM;128
15/02/2009;7;94;LANMAM;126
15/02/2009;7;94;LANMAM;125
15/02/2009;7;94;LANMAM;130
15/02/2009;7;94;LANMAM;123
15/02/2009;7;94;LANMAM;120
15/02/2009;7;94;LANMAM;128
15/02/2009;7;94;LANMAM;128
15/02/2009;7;94;LANMAM;131
15/02/2009;7;94;LANMAM;133
15/02/2009;7;94;LANMAM;130
15/02/2009;7;94;LANMAM;130
18/02/2009;8;98;LANMAM;129
18/02/2009;8;98;LANMAM;150
18/02/2009;8;98;LANMAM;128
18/02/2009;8;98;LANMAM;133
18/02/2009;8;98;LANMAM;150
18/02/2009;8;98;LANMAM;135
18/02/2009;8;98;LANMAM;128
18/02/2009;8;98;LANMAM;128
18/02/2009;8;98;LANMAM;135
18/02/2009;8;98;LANMAM;133
18/02/2009;8;98;LANMAM;152
18/02/2009;8;98;LANMAM;128
18/02/2009;8;98;LANMAM;136
18/02/2009;8;98;LANMAM;150
18/02/2009;8;98;LANMAM;133
18/02/2009;8;98;LANMAM;128
18/02/2009;8;98;LANMAM;128
18/02/2009;8;98;LANMAM;127
18/02/2009;8;98;LANMAM;152
18/02/2009;8;98;LANMAM;150
18/02/2009;8;98;LANMAM;136
18/02/2009;8;98;LANMAM;150
18/02/2009;8;98;LANMAM;126
18/02/2009;8;98;LANMAM;152
18/02/2009;8;98;LANMAM;133
18/02/2009;8;98;LANMAM;130
18/02/2009;8;98;LANMAM;128
18/02/2009;8;98;LANMAM;131
18/02/2009;8;98;LANMAM;150
18/02/2009;8;98;LANMAM;133
19/02/2009;8;98;LANMAM;135
19/02/2009;8;98;LANMAM;150
19/02/2009;8;98;LANMAM;135
19/02/2009;8;98;LANMAM;137
19/02/2009;8;98;LANMAM;128
19/02/2009;8;98;LANMAM;133
19/02/2009;8;98;LANMAM;135
19/02/2009;8;98;LANMAM;131
19/02/2009;8;98;LANMAM;130
19/02/2009;8;98;LANMAM;127
19/02/2009;8;98;LANMAM;121
19/02/2009;8;98;LANMAM;152
19/02/2009;8;98;LANMAM;137
19/02/2009;8;98;LANMAM;133
19/02/2009;8;98;LANMAM;135
19/02/2009;8;98;LANMAM;128
19/02/2009;8;98;LANMAM;135
19/02/2009;8;98;LANMAM;130
19/02/2009;8;98;LANMAM;133
19/02/2009;8;98;LANMAM;130
19/02/2009;8;98;LANMAM;127
19/02/2009;8;98;LANMAM;133
19/02/2009;8;98;LANMAM;150
19/02/2009;8;98;LANMAM;133
19/02/2009;8;98;LANMAM;137
19/02/2009;8;98;LANMAM;134
19/02/2009;8;98;LANMAM;128
19/02/2009;8;98;LANMAM;137
19/02/2009;8;98;LANMAM;128
19/02/2009;8;98;LANMAM;135
19/02/2009;8;98;LANMAM;135
21/02/2009;8;100;LANMAM;140
21/02/2009;8;100;LANMAM;134
21/02/2009;8;100;LANMAM;131
21/02/2009;8;100;LANMAM;142
21/02/2009;8;100;LANMAM;140
21/02/2009;8;100;LANMAM;140
21/02/2009;8;100;LANMAM;137
21/02/2009;8;100;LANMAM;150
21/02/2009;8;100;LANMAM;138
21/02/2009;8;100;LANMAM;135
21/02/2009;8;100;LANMAM;127
21/02/2009;8;100;LANMAM;136
21/02/2009;8;100;LANMAM;138
21/02/2009;8;100;LANMAM;138
21/02/2009;8;100;LANMAM;142
21/02/2009;8;100;LANMAM;150
21/02/2009;8;100;LANMAM;137
21/02/2009;8;100;LANMAM;130
21/02/2009;8;100;LANMAM;130
21/02/2009;8;100;LANMAM;133
21/02/2009;8;100;LANMAM;145
21/02/2009;8;100;LANMAM;136
21/02/2009;8;100;LANMAM;140
21/02/2009;8;100;LANMAM;140
21/02/2009;8;100;LANMAM;137
21/02/2009;8;100;LANMAM;135
21/02/2009;8;100;LANMAM;152
21/02/2009;8;100;LANMAM;137
21/02/2009;8;100;LANMAM;135
21/02/2009;8;100;LANMAM;130
26/02/2009;13;103;LANMAM;82
26/02/2009;13;103;LANMAM;95
26/02/2009;13;103;LANMAM;127
26/02/2009;13;103;LANMAM;90
26/02/2009;13;103;LANMAM;98
26/02/2009;13;103;LANMAM;90
26/02/2009;13;103;LANMAM;90
26/02/2009;13;103;LANMAM;125
26/02/2009;13;103;LANMAM;125
26/02/2009;13;103;LANMAM;97
26/02/2009;13;103;LANMAM;125
26/02/2009;13;103;LANMAM;130
26/02/2009;13;103;LANMAM;135
26/02/2009;13;103;LANMAM;130
26/02/2009;13;103;LANMAM;128
26/02/2009;13;103;LANMAM;127
26/02/2009;13;103;LANMAM;138
26/02/2009;13;103;LANMAM;85
26/02/2009;13;103;LANMAM;87
26/02/2009;13;103;LANMAM;80
26/02/2009;13;103;LANMAM;87
26/02/2009;13;103;LANMAM;128
26/02/2009;13;103;LANMAM;125
26/02/2009;13;103;LANMAM;97
26/02/2009;13;103;LANMAM;123
26/02/2009;13;103;LANMAM;135
26/02/2009;13;103;LANMAM;137
26/02/2009;13;103;LANMAM;130
26/02/2009;13;103;LANMAM;135
26/02/2009;13;103;LANMAM;135
01/03/2009;13;105;LANMAM;96
01/03/2009;13;105;LANMAM;82
01/03/2009;13;105;LANMAM;80
01/03/2009;13;105;LANMAM;80
01/03/2009;13;105;LANMAM;97
01/03/2009;13;105;LANMAM;85
01/03/2009;13;105;LANMAM;90
01/03/2009;13;105;LANMAM;85
01/03/2009;13;105;LANMAM;80
01/03/2009;13;105;LANMAM;80
01/03/2009;13;105;LANMAM;83
01/03/2009;13;105;LANMAM;96
01/03/2009;13;105;LANMAM;96
01/03/2009;13;105;LANMAM;101
01/03/2009;13;105;LANMAM;82
01/03/2009;13;105;LANMAM;80
01/03/2009;13;105;LANMAM;85
01/03/2009;13;105;LANMAM;97
01/03/2009;13;105;LANMAM;94
01/03/2009;13;105;LANMAM;82
01/03/2009;13;105;LANMAM;80
01/03/2009;13;105;LANMAM;102
01/03/2009;13;105;LANMAM;97
01/03/2009;13;105;LANMAM;95
01/03/2009;13;105;LANMAM;83
01/03/2009;13;105;LANMAM;80
01/03/2009;13;105;LANMAM;87
01/03/2009;13;105;LANMAM;98
01/03/2009;13;105;LANMAM;80
01/03/2009;13;105;LANMAM;84
04/03/2009;13;115;LANMAM;126
04/03/2009;13;115;LANMAM;118
04/03/2009;13;115;LANMAM;120
04/03/2009;13;115;LANMAM;125
04/03/2009;13;115;LANMAM;120
04/03/2009;13;115;LANMAM;117
04/03/2009;13;115;LANMAM;125
04/03/2009;13;115;LANMAM;130
04/03/2009;13;115;LANMAM;120
04/03/2009;13;115;LANMAM;115
04/03/2009;13;115;LANMAM;131
04/03/2009;13;115;LANMAM;128
04/03/2009;13;115;LANMAM;123
04/03/2009;13;115;LANMAM;120
04/03/2009;13;115;LANMAM;117
04/03/2009;13;115;LANMAM;119
04/03/2009;13;115;LANMAM;125
04/03/2009;13;115;LANMAM;128
04/03/2009;13;115;LANMAM;118
04/03/2009;13;115;LANMAM;130
04/03/2009;13;115;LANMAM;128
04/03/2009;13;115;LANMAM;120
04/03/2009;13;115;LANMAM;117
04/03/2009;13;115;LANMAM;130
04/03/2009;13;115;LANMAM;132
04/03/2009;13;115;LANMAM;125
04/03/2009;13;115;LANMAM;120
04/03/2009;13;115;LANMAM;118
04/03/2009;13;115;LANMAM;118
04/03/2009;13;115;LANMAM;123
07/03/2009;13;116;LANMAM;98
07/03/2009;13;116;LANMAM;96
07/03/2009;13;116;LANMAM;96
07/03/2009;13;116;LANMAM;96
07/03/2009;13;116;LANMAM;98
07/03/2009;13;116;LANMAM;100
07/03/2009;13;116;LANMAM;95
07/03/2009;13;116;LANMAM;90
07/03/2009;13;116;LANMAM;98
07/03/2009;13;116;LANMAM;96
07/03/2009;13;116;LANMAM;105
07/03/2009;13;116;LANMAM;97
07/03/2009;13;116;LANMAM;97
07/03/2009;13;116;LANMAM;95
07/03/2009;13;116;LANMAM;97
07/03/2009;13;116;LANMAM;99
07/03/2009;13;116;LANMAM;93
07/03/2009;13;116;LANMAM;95
07/03/2009;13;116;LANMAM;97
07/03/2009;13;116;LANMAM;97
07/03/2009;13;116;LANMAM;101
07/03/2009;13;116;LANMAM;95
07/03/2009;13;116;LANMAM;96
07/03/2009;13;116;LANMAM;96
07/03/2009;13;116;LANMAM;100
07/03/2009;13;116;LANMAM;98
07/03/2009;13;116;LANMAM;95
07/03/2009;13;116;LANMAM;97
07/03/2009;13;116;LANMAM;95
07/03/2009;13;116;LANMAM;99
14/03/2009;10;111;LANMAM;110
14/03/2009;10;111;LANMAM;97
14/03/2009;10;111;LANMAM;125
14/03/2009;10;111;LANMAM;118
14/03/2009;10;111;LANMAM;115
14/03/2009;10;111;LANMAM;98
14/03/2009;10;111;LANMAM;100
14/03/2009;10;111;LANMAM;127
14/03/2009;10;111;LANMAM;98
14/03/2009;10;111;LANMAM;98
14/03/2009;10;111;LANMAM;127
14/03/2009;10;111;LANMAM;125
14/03/2009;10;111;LANMAM;120
14/03/2009;10;111;LANMAM;131
14/03/2009;10;111;LANMAM;128
14/03/2009;10;111;LANMAM;115
14/03/2009;10;111;LANMAM;97
14/03/2009;10;111;LANMAM;97
14/03/2009;10;111;LANMAM;120
14/03/2009;10;111;LANMAM;128
14/03/2009;10;111;LANMAM;125
14/03/2009;10;111;LANMAM;128
14/03/2009;10;111;LANMAM;128
14/03/2009;10;111;LANMAM;118
14/03/2009;10;111;LANMAM;118
14/03/2009;10;111;LANMAM;125
14/03/2009;10;111;LANMAM;125
14/03/2009;10;111;LANMAM;127
14/03/2009;10;111;LANMAM;130
14/03/2009;10;111;LANMAM;128
18/03/2009;13;114;LANMAM;88
18/03/2009;13;114;LANMAM;92
18/03/2009;13;114;LANMAM;95
18/03/2009;13;114;LANMAM;90
18/03/2009;13;114;LANMAM;95
18/03/2009;13;114;LANMAM;97
18/03/2009;13;114;LANMAM;89
18/03/2009;13;114;LANMAM;92
18/03/2009;13;114;LANMAM;95
18/03/2009;13;114;LANMAM;97
18/03/2009;13;114;LANMAM;97
18/03/2009;13;114;LANMAM;90
18/03/2009;13;114;LANMAM;87
18/03/2009;13;114;LANMAM;85
18/03/2009;13;114;LANMAM;90
18/03/2009;13;114;LANMAM;97
18/03/2009;13;114;LANMAM;97
18/03/2009;13;114;LANMAM;88
18/03/2009;13;114;LANMAM;92
18/03/2009;13;114;LANMAM;97
18/03/2009;13;114;LANMAM;90
18/03/2009;13;114;LANMAM;97
18/03/2009;13;114;LANMAM;97
18/03/2009;13;114;LANMAM;95
18/03/2009;13;114;LANMAM;88
18/03/2009;13;114;LANMAM;88
18/03/2009;13;114;LANMAM;92
18/03/2009;13;114;LANMAM;88
18/03/2009;13;114;LANMAM;95
18/03/2009;13;114;LANMAM;97
23/03/2009;7;117;LANMAM;110
23/03/2009;7;117;LANMAM;110
23/03/2009;7;117;LANMAM;118
23/03/2009;7;117;LANMAM;110
23/03/2009;7;117;LANMAM;125
23/03/2009;7;117;LANMAM;118
23/03/2009;7;117;LANMAM;115
23/03/2009;7;117;LANMAM;111
23/03/2009;7;117;LANMAM;110
23/03/2009;7;117;LANMAM;115
23/03/2009;7;117;LANMAM;118
23/03/2009;7;117;LANMAM;122
23/03/2009;7;117;LANMAM;125
23/03/2009;7;117;LANMAM;118
23/03/2009;7;117;LANMAM;115
23/03/2009;7;117;LANMAM;122
23/03/2009;7;117;LANMAM;110
23/03/2009;7;117;LANMAM;110
23/03/2009;7;117;LANMAM;108
23/03/2009;7;117;LANMAM;119
23/03/2009;7;117;LANMAM;122
23/03/2009;7;117;LANMAM;125
23/03/2009;7;117;LANMAM;118
23/03/2009;7;117;LANMAM;118
23/03/2009;7;117;LANMAM;110
23/03/2009;7;117;LANMAM;112
23/03/2009;7;117;LANMAM;110
23/03/2009;7;117;LANMAM;115
23/03/2009;7;117;LANMAM;112
23/03/2009;7;117;LANMAM;108
12/03/2009;10;111;LANPALO;55
12/03/2009;10;111;LANPALO;48
12/03/2009;10;111;LANPALO;39
12/03/2009;10;111;LANPALO;46
12/03/2009;10;111;LANPALO;50
12/03/2009;10;111;LANPALO;52
12/03/2009;10;111;LANPALO;65
12/03/2009;10;111;LANPALO;61
12/03/2009;10;111;LANPALO;56
12/03/2009;10;111;LANPALO;52
12/03/2009;10;111;LANPALO;64
12/03/2009;10;111;LANPALO;38
12/03/2009;10;111;LANPALO;46
12/03/2009;10;111;LANPALO;52
12/03/2009;10;111;LANPALO;50
12/03/2009;10;111;LANPALO;63
12/03/2009;10;111;LANPALO;55
12/03/2009;10;111;LANPALO;56
12/03/2009;10;111;LANPALO;51
12/03/2009;10;111;LANPALO;50
12/03/2009;10;111;LANPALO;46
12/03/2009;10;111;LANPALO;42
12/03/2009;10;111;LANPALO;55
12/03/2009;10;111;LANPALO;48
12/03/2009;10;111;LANPALO;61
12/03/2009;10;111;LANPALO;54
12/03/2009;10;111;LANPALO;50
12/03/2009;10;111;LANPALO;43
12/03/2009;10;111;LANPALO;49
12/03/2009;10;111;LANPALO;60
12/03/2009;10;111;LANPALO;62
12/03/2009;10;111;LANPALO;54
12/03/2009;10;111;LANPALO;55
12/03/2009;10;111;LANPALO;51
12/03/2009;10;111;LANPALO;55
12/03/2009;10;111;LANPALO;61
12/03/2009;10;111;LANPALO;43
12/03/2009;10;111;LANPALO;45
12/03/2009;10;111;LANPALO;54
12/03/2009;10;111;LANPALO;48
12/03/2009;10;111;LANPALO;52
12/03/2009;10;111;LANPALO;47
12/03/2009;10;111;LANPALO;55
12/03/2009;10;111;LANPALO;60
12/03/2009;10;111;LANPALO;49
12/03/2009;10;111;LANPALO;63
12/03/2009;10;111;LANPALO;61
12/03/2009;10;111;LANPALO;54
12/03/2009;10;111;LANPALO;46
12/03/2009;10;111;LANPALO;45
12/03/2009;10;111;LANPALO;58
12/03/2009;10;111;LANPALO;53
12/03/2009;10;111;LANPALO;56
12/03/2009;10;111;LANPALO;55
12/03/2009;10;111;LANPALO;57
12/03/2009;10;111;LANPALO;43
12/03/2009;10;111;LANPALO;39
12/03/2009;10;111;LANPALO;41
12/03/2009;10;111;LANPALO;54
12/03/2009;10;111;LANPALO;36
12/03/2009;10;111;LANPALO;55
12/03/2009;10;111;LANPALO;53
12/03/2009;10;111;LANPALO;47
12/03/2009;10;111;LANPALO;46
12/03/2009;10;111;LANPALO;57
12/03/2009;10;111;LANPALO;59
12/03/2009;10;111;LANPALO;49
12/03/2009;10;111;LANPALO;52
12/03/2009;10;111;LANPALO;57
12/03/2009;10;111;LANPALO;63
12/03/2009;10;111;LANPALO;58
12/03/2009;10;111;LANPALO;61
12/03/2009;10;111;LANPALO;49
12/03/2009;10;111;LANPALO;63
12/03/2009;10;111;LANPALO;54
12/03/2009;10;111;LANPALO;46
12/03/2009;10;111;LANPALO;65
12/03/2009;10;111;LANPALO;58
12/03/2009;10;111;LANPALO;50
12/03/2009;10;111;LANPALO;51
08/03/2009;14;114;LANMAM;129
08/03/2009;14;114;LANMAM;102
08/03/2009;14;114;LANMAM;131
08/03/2009;14;114;LANMAM;104
08/03/2009;14;114;LANMAM;105
08/03/2009;14;114;LANMAM;84
08/03/2009;14;114;LANMAM;96
08/03/2009;14;114;LANMAM;115
08/03/2009;14;114;LANMAM;75
08/03/2009;14;114;LANMAM;86
08/03/2009;14;114;LANMAM;68
08/03/2009;14;114;LANMAM;104
08/03/2009;14;114;LANMAM;122
08/03/2009;14;114;LANMAM;131
08/03/2009;14;114;LANMAM;105
08/03/2009;14;114;LANMAM;108
08/03/2009;14;114;LANMAM;84
08/03/2009;14;114;LANMAM;130
08/03/2009;14;114;LANMAM;75
08/03/2009;14;114;LANMAM;66
08/03/2009;14;114;LANMAM;65
08/03/2009;14;114;LANMAM;84
08/03/2009;14;114;LANMAM;122
08/03/2009;14;114;LANMAM;134
08/03/2009;14;114;LANMAM;140
08/03/2009;14;114;LANMAM;113
08/03/2009;14;114;LANMAM;108
08/03/2009;14;114;LANMAM;94
08/03/2009;14;114;LANMAM;115
08/03/2009;14;114;LANMAM;68
08/03/2009;14;114;LANMAM;104
08/03/2009;14;114;LANMAM;132
08/03/2009;14;114;LANMAM;125
08/03/2009;14;114;LANMAM;128
08/03/2009;14;114;LANMAM;123
11/03/2009;10;113;LANMAM;140
11/03/2009;10;113;LANMAM;125
11/03/2009;10;113;LANMAM;121
11/03/2009;10;113;LANMAM;105
11/03/2009;10;113;LANMAM;94
11/03/2009;10;113;LANMAM;128
11/03/2009;10;113;LANMAM;118
11/03/2009;10;113;LANMAM;131
11/03/2009;10;113;LANMAM;125
11/03/2009;10;113;LANMAM;126
11/03/2009;10;113;LANMAM;98
11/03/2009;10;113;LANMAM;86
11/03/2009;10;113;LANMAM;94
11/03/2009;10;113;LANMAM;103
11/03/2009;10;113;LANMAM;122
11/03/2009;10;113;LANMAM;130
11/03/2009;10;113;LANMAM;118
11/03/2009;10;113;LANMAM;110
11/03/2009;10;113;LANMAM;124
11/03/2009;10;113;LANMAM;125
11/03/2009;10;113;LANMAM;142
11/03/2009;10;113;LANMAM;135
11/03/2009;10;113;LANMAM;100
11/03/2009;10;113;LANMAM;110
11/03/2009;10;113;LANMAM;112
11/03/2009;10;113;LANMAM;105
11/03/2009;10;113;LANMAM;125
11/03/2009;10;113;LANMAM;128
11/03/2009;10;113;LANMAM;100
11/03/2009;10;113;LANMAM;95
13/03/2009;10;111;LANMAM;95
13/03/2009;10;111;LANMAM;132
13/03/2009;10;111;LANMAM;125
13/03/2009;10;111;LANMAM;81
13/03/2009;10;111;LANMAM;78
13/03/2009;10;111;LANMAM;108
13/03/2009;10;111;LANMAM;100
13/03/2009;10;111;LANMAM;123
13/03/2009;10;111;LANMAM;96
13/03/2009;10;111;LANMAM;81
13/03/2009;10;111;LANMAM;64
13/03/2009;10;111;LANMAM;113
13/03/2009;10;111;LANMAM;72
13/03/2009;10;111;LANMAM;128
13/03/2009;10;111;LANMAM;130
13/03/2009;10;111;LANMAM;105
13/03/2009;10;111;LANMAM;100
13/03/2009;10;111;LANMAM;94
13/03/2009;10;111;LANMAM;83
13/03/2009;10;111;LANMAM;93
13/03/2009;10;111;LANMAM;78
13/03/2009;10;111;LANMAM;65
13/03/2009;10;111;LANMAM;81
13/03/2009;10;111;LANMAM;108
13/03/2009;10;111;LANMAM;64
13/03/2009;10;111;LANMAM;73
13/03/2009;10;111;LANMAM;118
13/03/2009;10;111;LANMAM;65
13/03/2009;10;111;LANMAM;75
